runtime,nr. points,bytes,time taken,mbs,ps
127559496368,10000,161640,0.026481861,6.041871453067442,377616.9658167151
127618471702,10000,161640,0.026308232,6.081746580309919,380109.16126936994
127676846770,10000,161640,0.028152258,5.6833807078636465,355211.2942414779
127739304684,10000,161640,0.02634477,6.073311704752025,379581.9815470016
127797978332,10000,161640,0.027259419,5.8695308216216935,366845.67635135585
127858459340,10000,161640,0.026708745,5.990547290784348,374409.20567402174
127917766998,10000,161640,0.026355616,6.070812383971599,379425.77399822493
127976407518,10000,161640,0.027185975,5.8853875941547065,367836.72463466914
128036751820,10000,161640,0.026801336,5.96985165217137,373115.7282607106
128096227184,10000,161640,0.026379672,6.065276323375059,379079.7702109412
128156691442,10000,161640,0.026405805,6.059273708943923,378704.6068089952
128215285236,10000,161640,0.026741184,5.983280321469685,373955.0200918553
128274644314,10000,161640,0.02617928,6.111703606821884,381981.4754263677
128332920370,10000,161640,0.026163536,6.1153813460076645,382211.33412547904
128390990346,10000,161640,0.027432581,5.832480727934422,364530.0454959014
128451835892,10000,161640,0.027393601,5.840780115034894,365048.7571896809
128512774844,10000,161640,0.026126453,6.124061310580506,382753.8319112816
128570746844,10000,161640,0.028572521,5.5997858921864125,349986.6182616508
128634108224,10000,161640,0.026737617,5.984078536243525,374004.90851522033
128693577096,10000,161640,0.026020589,6.148976873659548,384311.0546037217
128751336106,10000,161640,0.028867607,5.54254462449901,346409.0390311881
128815363518,10000,161640,0.026431251,6.053440300650166,378340.0187906354
128874185722,10000,161640,0.026299115,6.083854912988516,380240.9320617823
128932554190,10000,161640,0.027647157,5.787213491788687,361700.8432367929
128993914470,10000,161640,0.026465561,6.045592609958278,377849.5381223924
129052815198,10000,161640,0.027252601,5.87099924884234,366937.45305264625
129113280338,10000,161640,0.026731586,5.985428623651436,374089.2889782147
129172584482,10000,161640,0.026284651,6.087202755707123,380450.1722316952
129231106478,10000,161640,0.027276963,5.865755656155709,366609.7285097318
129291611264,10000,161640,0.027663827,5.783726163411881,361482.88521324255
129352977930,10000,161640,0.026646619,6.004514118657981,375282.1324161238
129412255520,10000,161640,0.02718127,5.886406337893704,367900.3961183565
129472550766,10000,161640,0.026683113,5.996301855784218,374768.8659865136
129531747440,10000,161640,0.027409856,5.837316328841713,364832.2705526071
129592819322,10000,161640,0.026177618,6.112091634922628,382005.7271826642
129650903026,10000,161640,0.026672232,5.998748061279611,374921.75382997567
129710109630,10000,161640,0.027459028,5.826863208704983,364178.9505440615
129771155584,10000,161640,0.026308099,6.0817773264423245,380111.0829026453
